"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50015826","ASTORIA PIZZA FACTORY","Queens","19-46","37 STREET","11105","7187269112","Pizza","2023-05-31T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","2","A","2023-05-31T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.778409396588","-73.901943601449","401","22","010701","4458169","4008260006","QN72","POINT (-73.901943601449 40.778409396588)"
"50109979","LA NUEVA DELICIA","Queens","93-16B","37 AVENUE","11372","3478634610","Latin American","2025-11-05T00:00:00.000","Violations were cited in the following area(s).","09A","Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE","Not Critical","9","A","2025-11-05T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.750832791252","-73.873839616532","403","21","027300","4547055","4014810005","QN28","POINT (-73.873839616532 40.750832791252)"
"50089387","ESS-A-BAGEL","Manhattan","108","WEST   32 STREET","10001","2129807161","Bagels/Pretzels","2022-10-12T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","37",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.748744267795","-73.989309822167","105","03","010100","1088533","1008077502","MN17","POINT (-73.989309822167 40.748744267795)"
"50107127","ELENI'S","Manhattan","226","3 AVENUE","10003","2129829030","Greek","2024-11-13T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","13","A","2024-11-13T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.736507613542","-73.984848149419","106","02","005000","1017927","1008750040","MN21","POINT (-73.984848149419 40.736507613542)"
"41416889","CHINA WOK","Bronx","47","EAST KINGSBRIDGE ROAD","10468","7182957256","Chinese","2025-05-22T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","25","B","2025-05-22T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.86696344726","-73.896154183192","207","14","040304","2017473","2033160008","BX28","POINT (-73.896154183192 40.86696344726)"
"50099727","CARAOTAS NYC","Brooklyn","162","IRVING AVENUE","11237","7184844060","Latin American","2023-04-03T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","33","C","2023-04-03T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.702308485574","-73.920197097037","304","37","042900","3325539","3032470036","BK77","POINT (-73.920197097037 40.702308485574)"
"50067421","PRECIOUS ISLAND TEA SHOP","Staten Island","366","NEW DORP LANE","10306","7186682700","Chinese","2025-07-25T00:00:00.000","Violations were cited in the following area(s).","09E","Wash hands sign not posted near or above hand washing sink.","Not Critical","35",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.570769583028","-74.110352115463","502","50","013400","5057611","5042210062","SI45","POINT (-74.110352115463 40.570769583028)"
"50176000","HARLEM AMOR","Manhattan","2082","FREDERICK DOUGLASS BOULEVARD",,"6462993560","American","2026-05-15T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","156",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","0","0",,,,,"1",,
"40710951","LENFEST CAFE - JEROME GREEN HALL","Manhattan","435","WEST  116 STREET","10027","2128544999","Coffee/Tea","2022-01-18T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical","23",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.806223793942","-73.959618804588","109","07","020101","1076680","1019610001","MN09","POINT (-73.959618804588 40.806223793942)"
"41345052","BROADWAY GOURMET","Manhattan","584","BROADWAY","10012","2129416566","American","2023-12-27T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","49",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.724736285058","-73.997341049353","102","01","004300","1079998","1005110008","MN24","POINT (-73.997341049353 40.724736285058)"
"41107447","DUNKIN' / BASKIN ROBBINS","Brooklyn","448","5 AVENUE","11215","7188329460","Donuts","2025-02-28T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","12","A","2025-02-28T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.6690221297","-73.986438826896","306","39","013900","3330548","3010100039","BK37","POINT (-73.986438826896 40.6690221297)"
"40554183","BARROW'S PUB","Manhattan","463","HUDSON STREET","10014","2127419349","Irish","2024-12-26T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","25","B","2024-12-26T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.731499225499","-74.00666068247","102","03","006900","1078101","1006030062","MN23","POINT (-74.00666068247 40.731499225499)"
"50115166","SANTA FE BK","Brooklyn","178","NORTH    8 STREET","11211","9177838637","Southwestern","2024-06-05T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","52",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.718022627692","-73.956573660053","301","33","055300","3061948","3023200013","BK73","POINT (-73.956573660053 40.718022627692)"
"41488494","BURGOS RESTAURANT","Manhattan","206","DYCKMAN STREET","10040","2125693939","Latin American","2022-11-28T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","23","B","2022-11-28T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","40.864986222607","-73.926928315928","112","10","028700","1064228","1021750053","MN35","POINT (-73.926928315928 40.864986222607)"
"41705779","BAKERY ST MARC","Brooklyn","1121","FLATBUSH AVENUE","11226","3478744270","Bakery Products/Desserts","2023-02-16T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","58",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.643115387971","-73.957707214934","314","40","079200","3118896","3051650063","BK95","POINT (-73.957707214934 40.643115387971)"
"41555424","BEST DELI","Brooklyn","4106","2 AVENUE","11232","7187683289","American","2025-05-15T00:00:00.000","Violations were cited in the following area(s).","20-08","Failure to post or conspicuously post healthy eating information","Not Critical",,,,"2026-06-29T06:00:20.000","Administrative Miscellaneous / Initial Inspection","40.654024854515","-74.011806586258","307","38","000200","3010643","3007160037","BK32","POINT (-74.011806586258 40.654024854515)"
"50046651","STARBUCKS COFFEE #23591","Brooklyn","1931","FLATBUSH AVENUE","11210","3475330430","Coffee/Tea","2024-07-02T00:00:00.000","Violations were cited in the following area(s).","08B","Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.","Not Critical","4","A","2024-07-02T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.622681894707","-73.936920729601","318","45","073600","3345416","3078190025","BK58","POINT (-73.936920729601 40.622681894707)"
"50110096","SUSHI 35 WEST","Manhattan","224","WEST   35 STREET","10001","6468826666","Japanese","2022-06-06T00:00:00.000","Violations were cited in the following area(s).","02G","Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.","Critical","28",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.752027150859","-73.991052578709","105","03","010900","1014414","1007840060","MN17","POINT (-73.991052578709 40.752027150859)"
"50160346","FOK NOODLES EXPRESS","Manhattan","12","MOTT STREET","10013","6464540080","Chinese","2024-12-09T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","40",,,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.714034459441","-73.998712222004","103","01","002900","1001684","1001620007","MN27","POINT (-73.998712222004 40.714034459441)"
"50100549","RITZ DINER","Manhattan","1133","1 AVENUE","10065","2123194993","American","2025-04-11T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","38",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.761575221887","-73.960537600428","108","05","011000","1044371","1014370025","MN31","POINT (-73.960537600428 40.761575221887)"
"50063863","BUKOWSKI'S","Queens","69-47","GRAND AVENUE","11378","6462707383","Irish","2024-01-22T00:00:00.000","Violations were cited in the following area(s).","09E","Wash hands sign not posted near or above hand washing sink.","Not Critical","9","A","2024-01-22T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.726726697581","-73.893999550217","405","30","049302","4058566","4025010040","QN30","POINT (-73.893999550217 40.726726697581)"
"50070184","RAENU THAI","Manhattan","844","AMSTERDAM AVENUE","10025","9176843099","Thai","2025-12-23T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","22",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","40.797434982819","-73.967909529919","107","07","018700","1056509","1018730030","MN12","POINT (-73.967909529919 40.797434982819)"
"50172205","NASA CAFE","Manhattan","653","10 AVENUE","10036","5514448804","Sandwiches","2026-04-22T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","29","N",,"2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection","40.762229590327","-73.993585311625","104","03","012900","1026966","1010750029","MN15","POINT (-73.993585311625 40.762229590327)"
